X,Y,Z,ElapsedTime,LoopTime
0.04,0.08,-10.20,1402.55,0.013
0.08,0.04,-9.89,1402.56,0.012
-0.08,0.00,-9.81,1402.57,0.014
-0.24,0.27,-9.65,1402.59,0.012
0.12,-0.08,-10.04,1402.60,0.013
-0.04,-0.04,-9.73,1402.61,0.013
-0.04,-0.04,-10.12,1402.63,0.013
0.20,0.00,-10.43,1402.64,0.013
0.08,-0.08,-9.85,1402.65,0.012
0.24,0.27,-10.43,1402.66,0.013
0.08,0.20,-10.04,1402.67,0.012
0.12,-0.08,-9.81,1402.69,0.013
0.00,-0.04,-9.81,1402.70,0.013
0.12,0.24,-10.04,1402.71,0.013
0.20,0.04,-9.85,1402.73,0.012
0.08,0.00,-9.96,1402.74,0.014
-0.16,0.08,-10.32,1402.75,0.012
-0.08,0.00,-10.83,1402.76,0.013
-0.04,0.04,-11.02,1402.78,0.012
0.31,0.04,-11.10,1402.79,0.014
-0.16,-0.16,-10.32,1402.80,0.012
0.00,0.16,-10.20,1402.82,0.013
0.12,0.31,-10.00,1402.83,0.013
-0.35,-0.08,-10.51,1402.84,0.013
0.16,0.12,-10.67,1402.85,0.013
-0.12,0.16,-11.06,1402.87,0.013
-0.20,-0.08,-10.59,1402.88,0.013
-0.08,0.16,-10.20,1402.89,0.012
0.27,-0.51,-10.40,1402.91,0.014
-0.20,0.31,-10.40,1402.92,0.013
0.00,0.20,-10.98,1402.93,0.012
0.39,-0.08,-10.90,1402.94,0.013
0.12,0.24,-10.59,1402.96,0.013
0.39,0.00,-10.16,1402.97,0.013
4.94,-6.83,-9.69,1402.98,0.012
-0.67,-2.75,-10.40,1403.00,0.014
-3.06,0.55,-10.00,1403.01,0.012
1.10,1.14,-9.65,1403.02,0.013
-1.14,0.08,-11.14,1403.03,0.013
0.47,-0.55,-9.49,1403.05,0.012
0.04,-0.27,-8.75,1403.06,0.013
0.86,0.04,-8.63,1403.07,0.012
0.47,0.63,-8.71,1403.08,0.013
-0.16,0.20,-8.94,1403.10,0.013
0.04,0.39,-8.98,1403.11,0.012
0.00,-0.63,-9.57,1403.12,0.014
0.31,0.63,-8.79,1403.13,0.012
0.08,0.20,-9.30,1403.15,0.013
0.27,-0.08,-9.45,1403.16,0.013
0.98,0.04,-10.04,1403.17,0.013
-0.08,-0.16,-9.38,1403.19,0.012
0.98,0.31,-8.90,1403.20,0.013
0.00,-0.04,-10.24,1403.21,0.013
0.51,0.20,-8.87,1403.22,0.013
0.35,-0.16,-9.57,1403.24,0.012
-0.20,-0.04,-9.14,1403.25,0.014
0.08,-0.04,-9.65,1403.26,0.012
0.04,0.35,-10.12,1403.27,0.013
0.04,0.12,-9.45,1403.29,0.013
-0.12,-0.04,-9.77,1403.30,0.013
0.04,-0.08,-9.77,1403.31,0.012
0.04,-0.24,-9.34,1403.33,0.013
-0.24,0.35,-10.04,1403.34,0.013
-0.04,0.16,-10.08,1403.35,0.013
-0.20,-0.59,-9.41,1403.36,0.013
0.24,0.12,-9.53,1403.38,0.013
0.08,0.20,-10.08,1403.39,0.013
0.00,-0.08,-9.49,1403.40,0.012
0.00,0.12,-9.85,1403.42,0.014
0.20,-0.12,-9.69,1403.43,0.012
-0.27,0.08,-9.77,1403.44,0.013
0.08,0.31,-9.96,1403.45,0.012
0.00,0.16,-9.92,1403.47,0.013
0.20,0.20,-10.08,1403.48,0.012
0.31,-0.08,-9.49,1403.49,0.012
-0.08,0.00,-9.57,1403.50,0.014
0.12,0.12,-9.81,1403.52,0.012
0.16,0.67,-10.63,1403.53,0.013
0.27,-0.04,-9.45,1403.54,0.013
0.12,0.12,-9.89,1403.55,0.013
0.20,0.08,-9.69,1403.57,0.012
0.08,0.27,-9.85,1403.58,0.013
0.12,0.04,-9.92,1403.59,0.013
0.04,-0.04,-9.89,1403.61,0.013
0.00,-0.39,-9.69,1403.62,0.012
0.04,0.24,-10.00,1403.63,0.014
-0.04,0.00,-9.89,1403.64,0.012
0.43,0.27,-10.32,1403.66,0.013
0.16,0.04,-9.65,1403.67,0.013
-0.08,0.08,-10.00,1403.68,0.013
-0.12,0.04,-9.69,1403.69,0.012
0.24,0.20,-10.08,1403.71,0.013
0.08,0.24,-9.92,1403.72,0.013
0.00,-0.12,-10.20,1403.73,0.013
0.12,-0.08,-10.00,1403.75,0.012
0.04,-0.04,-9.81,1403.76,0.014
-0.12,0.31,-10.36,1403.77,0.012
-0.04,0.00,-10.36,1403.78,0.013
0.00,0.16,-10.00,1403.80,0.014
-0.20,0.08,-9.92,1403.81,0.012
-0.16,-0.35,-9.30,1403.82,0.013
-0.12,-0.24,-9.89,1403.84,0.012
-0.12,0.16,-10.12,1403.85,0.014
0.16,0.16,-9.53,1403.86,0.012
0.31,0.08,-9.53,1403.87,0.013
0.04,0.20,-9.34,1403.89,0.013
0.16,-0.47,-9.06,1403.90,0.013
0.08,0.04,-9.53,1403.91,0.012
0.08,0.00,-9.02,1403.93,0.014
-0.08,0.27,-8.94,1403.94,0.012
0.51,-0.08,-9.06,1403.95,0.012
0.12,0.20,-9.22,1403.96,0.013
-0.98,0.24,-10.16,1403.98,0.013
0.67,-0.43,-8.39,1403.99,0.013
0.00,0.51,-9.41,1404.00,0.012
-0.04,0.12,-9.22,1404.01,0.014
0.27,0.67,-9.22,1404.03,0.012
0.20,0.24,-9.10,1404.04,0.013
-0.08,0.12,-9.38,1404.05,0.013
0.27,0.24,-8.79,1404.07,0.013
0.31,0.16,-8.94,1404.08,0.012
0.16,-0.12,-9.73,1404.09,0.013
0.35,-0.12,-10.36,1404.10,0.013
0.43,0.39,-10.87,1404.12,0.013
0.24,3.80,-12.83,1404.13,0.012
3.61,-1.10,-6.98,1404.14,0.014
0.43,-0.27,-8.20,1404.16,0.013
-1.88,-0.35,-9.65,1404.17,0.012
-1.84,0.47,-12.43,1404.18,0.014
0.27,-0.86,-10.94,1404.19,0.012
-0.82,0.82,-10.79,1404.21,0.013
0.55,-0.27,-9.41,1404.22,0.012
1.69,0.71,-9.65,1404.23,0.014
-0.98,-0.20,-11.81,1404.24,0.012
0.31,0.35,-10.43,1404.26,0.013
0.39,-0.47,-10.00,1404.27,0.014
0.24,1.14,-11.02,1404.28,0.012
0.43,-0.20,-10.08,1404.30,0.013
-0.12,0.67,-11.02,1404.31,0.013
0.04,0.04,-11.10,1404.32,0.013
0.27,0.47,-9.77,1404.33,0.013
0.24,-0.43,-10.08,1404.35,0.012
-0.51,0.63,-10.04,1404.36,0.014
0.24,-0.16,-10.12,1404.37,0.012
-0.12,0.20,-9.85,1404.39,0.013
0.39,-0.20,-10.04,1404.40,0.013
-0.04,0.31,-10.00,1404.41,0.013
0.04,0.00,-10.12,1404.42,0.012
-0.12,-0.12,-9.85,1404.44,0.014
0.20,-0.27,-9.69,1404.45,0.012
0.08,0.20,-9.96,1404.46,0.013
0.04,0.31,-10.00,1404.47,0.012
-0.04,0.27,-9.85,1404.49,0.014
0.08,0.24,-9.96,1404.50,0.012
-0.08,-0.04,-10.00,1404.51,0.013
0.24,0.04,-10.20,1404.53,0.013
0.16,0.00,-9.92,1404.54,0.013
0.00,0.16,-9.96,1404.55,0.012
-0.04,-0.16,-10.04,1404.57,0.014
-0.04,0.12,-10.24,1404.58,0.012
0.08,0.24,-10.12,1404.59,0.013
0.08,0.08,-10.20,1404.60,0.013
0.00,0.08,-9.85,1404.62,0.013
0.16,-0.04,-9.77,1404.63,0.013
0.20,-0.08,-9.77,1404.64,0.012
0.04,0.04,-10.04,1404.65,0.014
0.12,0.00,-9.89,1404.67,0.012
0.04,0.16,-10.16,1404.68,0.012
0.12,0.43,-10.40,1404.69,0.014
-0.12,0.04,-10.04,1404.71,0.013
0.04,0.00,-9.81,1404.72,0.012
-0.16,-0.27,-9.61,1404.73,0.013
-0.04,0.16,-10.12,1404.74,0.013
-0.04,0.16,-10.08,1404.76,0.013
0.31,-0.24,-9.77,1404.77,0.012
0.12,0.12,-9.38,1404.78,0.014
0.16,0.08,-9.96,1404.79,0.012
0.00,-0.16,-9.73,1404.81,0.013
0.20,-0.12,-9.89,1404.82,0.013
0.04,0.08,-9.92,1404.83,0.013
0.20,-0.04,-9.89,1404.85,0.012
0.08,0.27,-9.96,1404.86,0.013
0.08,0.08,-10.00,1404.87,0.013
0.27,0.20,-10.12,1404.88,0.013
0.47,0.16,-9.96,1404.90,0.012
0.04,0.16,-9.57,1404.91,0.014
0.12,0.04,-9.89,1404.92,0.012
0.00,-0.35,-9.22,1404.94,0.013
0.00,0.12,-9.92,1404.95,0.013
0.24,0.16,-10.00,1404.96,0.013
-0.31,0.12,-10.63,1404.97,0.012
-0.27,-0.16,-11.14,1404.99,0.013
0.08,0.20,-10.75,1405.00,0.013
-0.20,0.04,-10.67,1405.01,0.013
-0.04,0.12,-10.08,1405.02,0.012
0.27,0.20,-10.28,1405.04,0.014
0.16,0.08,-10.16,1405.05,0.013
0.47,0.04,-10.98,1405.06,0.012
0.31,0.59,-10.90,1405.08,0.014
-0.24,0.35,-10.28,1405.09,0.012
0.63,0.43,-10.59,1405.10,0.013
0.24,0.12,-10.59,1405.11,0.012
-0.20,0.20,-10.59,1405.13,0.014
0.08,0.59,-11.22,1405.14,0.013
0.20,0.35,-10.75,1405.15,0.012
0.16,-0.47,-10.43,1405.17,0.014
0.35,-1.02,-10.40,1405.18,0.012
0.00,0.24,-10.83,1405.19,0.013
-0.39,0.20,-9.85,1405.21,0.014
0.90,0.27,-10.12,1405.22,0.012
0.31,0.31,-10.40,1405.23,0.013
1.29,-0.27,-9.41,1405.24,0.013
0.82,0.04,-9.26,1405.26,0.013
-1.88,-0.75,-9.57,1405.27,0.012
1.37,1.06,-7.92,1405.28,0.013
-0.59,0.67,-9.34,1405.29,0.013
-0.12,0.08,-9.34,1405.31,0.013
0.43,0.20,-9.34,1405.32,0.012
0.12,-0.43,-9.49,1405.33,0.014
0.12,-0.27,-8.87,1405.34,0.012
-0.08,0.20,-9.18,1405.36,0.013
0.51,0.24,-8.98,1405.37,0.013
0.43,-0.47,-9.10,1405.38,0.013
0.78,-0.24,-9.22,1405.40,0.012
-0.27,-0.04,-9.53,1405.41,0.013
0.27,0.20,-9.30,1405.42,0.013
0.43,0.16,-9.02,1405.43,0.013
0.04,-0.43,-9.06,1405.45,0.012
0.27,0.00,-8.75,1405.46,0.014
0.27,-0.04,-9.73,1405.47,0.012
-0.04,0.39,-10.43,1405.48,0.012
0.12,0.12,-10.04,1405.50,0.014
-0.20,0.16,-9.69,1405.51,0.013
0.08,0.16,-9.61,1405.52,0.012
0.04,0.31,-10.12,1405.54,0.013
-0.20,0.31,-10.51,1405.55,0.013
0.35,0.39,-10.24,1405.56,0.013
0.16,-0.04,-9.73,1405.57,0.012
0.04,0.31,-10.04,1405.59,0.014
0.24,0.59,-10.67,1405.60,0.012
0.16,0.27,-10.12,1405.61,0.013
0.24,0.16,-10.00,1405.63,0.014
0.43,0.24,-9.89,1405.64,0.012
0.20,0.04,-9.81,1405.65,0.013
0.16,0.04,-10.00,1405.66,0.012
-0.43,0.39,-10.04,1405.68,0.014
0.08,0.12,-9.89,1405.69,0.012
0.00,0.00,-9.61,1405.70,0.013
0.04,0.16,-10.00,1405.72,0.013
0.00,0.04,-9.81,1405.73,0.013
0.04,-0.08,-9.92,1405.74,0.012
-0.12,0.12,-10.00,1405.75,0.014
0.20,0.00,-9.57,1405.77,0.012
0.16,0.20,-9.89,1405.78,0.013
0.00,0.12,-9.92,1405.79,0.012
-0.35,-0.12,-9.69,1405.81,0.014
-0.04,-0.12,-9.89,1405.82,0.012
0.16,0.12,-9.96,1405.83,0.013
-0.04,-0.04,-10.51,1405.84,0.013
-0.08,-0.04,-9.69,1405.86,0.013
0.04,0.24,-10.04,1405.87,0.012
-0.20,0.08,-10.16,1405.88,0.014
0.24,0.16,-10.28,1405.89,0.012
0.00,0.16,-9.89,1405.91,0.013
0.12,-0.12,-9.65,1405.92,0.012
0.16,0.08,-10.08,1405.93,0.014
0.08,0.08,-9.96,1405.95,0.012
0.24,0.12,-9.69,1405.96,0.013
0.59,0.47,-9.85,1405.97,0.013
0.16,-0.12,-9.85,1405.98,0.013
0.08,-0.16,-9.92,1406.00,0.012
0.16,0.16,-10.20,1406.01,0.014
-0.27,0.20,-9.89,1406.02,0.012
0.12,0.04,-9.77,1406.04,0.013
0.04,0.39,-9.85,1406.05,0.012
-0.12,0.08,-9.89,1406.06,0.014
0.08,0.20,-9.30,1406.07,0.012
0.20,0.16,-8.98,1406.09,0.013
0.08,0.00,-9.38,1406.10,0.013
0.16,0.12,-9.34,1406.11,0.013
0.20,0.08,-9.10,1406.12,0.012
-0.71,-0.12,-9.10,1406.14,0.014
-0.20,-0.27,-8.39,1406.15,0.012
0.31,0.04,-9.18,1406.16,0.013
0.51,-0.20,-9.06,1406.17,0.012
-0.35,0.31,-9.41,1406.19,0.014
0.82,0.08,-8.94,1406.20,0.012
0.00,0.08,-9.06,1406.21,0.013
-0.24,-0.12,-9.06,1406.23,0.013
0.04,-0.31,-9.30,1406.24,0.012
0.39,0.24,-9.18,1406.25,0.013
0.12,0.24,-9.18,1406.26,0.013
-0.08,-0.04,-8.87,1406.28,0.013
0.39,0.24,-9.22,1406.29,0.012
-0.35,-0.20,-10.00,1406.30,0.013
-0.31,0.08,-9.73,1406.32,0.013
0.27,-0.04,-10.16,1406.33,0.013
-1.29,3.80,-14.36,1406.34,0.013
1.18,0.63,-7.34,1406.35,0.013
-2.35,-0.39,-10.67,1406.37,0.013
2.67,-0.82,-9.18,1406.38,0.012
-1.84,1.29,-12.08,1406.39,0.014
0.67,0.71,-10.79,1406.41,0.012
-0.86,0.04,-11.18,1406.42,0.013
0.51,-0.43,-9.73,1406.43,0.013
-0.90,0.47,-11.57,1406.44,0.013
-0.27,0.08,-11.22,1406.46,0.013
-0.63,0.59,-10.83,1406.47,0.012
-0.04,0.43,-10.59,1406.48,0.014
0.27,0.51,-10.40,1406.49,0.012
0.35,-0.59,-10.43,1406.51,0.013
-0.35,0.24,-11.38,1406.52,0.014
-0.31,-0.04,-11.10,1406.53,0.012
0.31,1.10,-10.55,1406.55,0.013
0.31,-0.27,-10.47,1406.56,0.012
0.27,0.31,-10.20,1406.57,0.014
0.31,0.00,-10.36,1406.59,0.013
-0.12,0.35,-10.00,1406.60,0.012
0.00,0.16,-9.96,1406.61,0.014
0.16,0.24,-10.04,1406.62,0.012
0.20,0.39,-10.12,1406.64,0.013
0.08,-0.04,-9.77,1406.65,0.013
0.24,0.39,-10.00,1406.66,0.013
0.04,0.59,-10.55,1406.67,0.012
0.04,0.12,-10.00,1406.69,0.013
0.16,0.00,-9.89,1406.70,0.013
-0.47,0.35,-9.65,1406.71,0.013
0.00,0.27,-9.65,1406.73,0.012
0.20,0.04,-9.81,1406.74,0.014
-0.16,-0.12,-9.53,1406.75,0.012
0.00,0.20,-9.92,1406.76,0.013
0.16,0.08,-9.85,1406.78,0.013
-0.04,-0.27,-9.53,1406.79,0.013
-0.08,0.12,-9.81,1406.80,0.012
-0.04,0.24,-9.92,1406.81,0.013
0.04,0.04,-9.92,1406.83,0.013
-0.16,-0.24,-9.49,1406.84,0.013
0.39,0.12,-10.04,1406.85,0.012
0.12,0.31,-10.20,1406.87,0.014
0.27,-0.04,-10.12,1406.88,0.012
0.16,0.27,-10.28,1406.89,0.013
0.00,0.16,-9.89,1406.90,0.013
0.08,0.08,-9.85,1406.92,0.013
0.12,-0.24,-9.81,1406.93,0.012
0.00,0.12,-9.85,1406.94,0.013
0.12,0.04,-10.04,1406.96,0.013
0.08,0.08,-10.16,1406.97,0.013
0.04,0.08,-9.85,1406.98,0.012
0.20,0.16,-9.96,1406.99,0.014
-0.20,-0.04,-9.57,1407.01,0.012
0.04,0.00,-9.81,1407.02,0.013
-0.04,0.16,-10.00,1407.03,0.013
0.20,0.12,-10.28,1407.05,0.013
0.24,-0.16,-9.92,1407.06,0.012
-0.12,0.12,-9.96,1407.07,0.013
-0.04,0.27,-10.32,1407.08,0.014
0.20,0.20,-10.04,1407.10,0.012
0.12,0.16,-10.12,1407.11,0.013
0.24,0.24,-10.12,1407.12,0.013
0.12,0.16,-10.00,1407.13,0.013
0.08,0.00,-9.89,1407.15,0.012
0.20,0.24,-9.81,1407.16,0.014
0.12,0.20,-10.63,1407.17,0.012
0.12,0.08,-10.79,1407.19,0.013
0.08,-0.04,-10.59,1407.20,0.012
0.12,0.08,-10.67,1407.21,0.014
0.04,0.16,-9.96,1407.22,0.013
0.47,0.04,-10.00,1407.24,0.012
0.86,0.43,-10.83,1407.25,0.014
-0.31,0.16,-11.22,1407.26,0.012
0.51,0.31,-10.43,1407.28,0.013
0.51,0.24,-10.08,1407.29,0.013
-0.75,0.16,-11.02,1407.30,0.013
0.00,0.27,-10.32,1407.31,0.012
0.24,0.00,-10.75,1407.33,0.013
0.00,0.04,-11.18,1407.34,0.013
0.20,0.00,-10.75,1407.35,0.012
-0.04,-0.31,-10.98,1407.36,0.013
0.75,0.24,-9.61,1407.38,0.013
2.39,-2.12,-9.65,1407.39,0.013
-0.71,-0.24,-10.59,1407.40,0.012
-1.22,0.63,-10.63,1407.42,0.014
0.31,1.29,-10.63,1407.43,0.012
1.10,-0.43,-9.92,1407.44,0.013
1.06,-0.43,-9.41,1407.45,0.012
-1.88,-0.24,-8.94,1407.47,0.014
1.77,0.43,-8.12,1407.48,0.012
-0.35,0.63,-9.57,1407.49,0.013
-0.71,-0.12,-9.65,1407.50,0.013
0.82,-0.24,-8.67,1407.52,0.013
0.00,-0.98,-9.53,1407.53,0.013
0.16,0.24,-8.94,1407.54,0.013
0.16,0.24,-8.75,1407.56,0.012
0.51,0.43,-9.14,1407.57,0.013
-0.51,-0.20,-9.73,1407.58,0.012
0.47,0.31,-8.87,1407.59,0.014
0.16,0.35,-9.34,1407.61,0.012
0.59,0.04,-9.65,1407.62,0.013
-0.47,0.63,-9.18,1407.63,0.013
-0.08,-0.16,-9.26,1407.65,0.013
0.51,-0.43,-8.43,1407.66,0.012
0.39,0.04,-9.49,1407.67,0.014
-0.08,0.20,-10.00,1407.68,0.012
0.39,0.00,-10.16,1407.70,0.013
0.00,0.04,-10.28,1407.71,0.014
0.24,0.12,-9.77,1407.72,0.012
0.00,-0.12,-9.81,1407.74,0.013
0.16,0.27,-10.16,1407.75,0.012
0.04,0.08,-9.85,1407.76,0.014
0.20,0.08,-10.00,1407.77,0.012
-0.27,0.24,-9.57,1407.79,0.013
-0.04,0.00,-10.00,1407.80,0.013
0.04,0.20,-10.04,1407.81,0.013
-0.27,0.27,-10.28,1407.82,0.012
0.16,0.08,-9.96,1407.84,0.014
0.04,0.12,-9.89,1407.85,0.012
0.04,-0.24,-9.77,1407.86,0.013
0.27,0.24,-10.08,1407.87,0.012
0.20,0.04,-9.89,1407.89,0.014
-0.12,-0.04,-9.53,1407.90,0.012
0.04,0.43,-10.40,1407.91,0.013
0.16,0.24,-9.96,1407.93,0.013
0.12,0.12,-10.08,1407.94,0.013
-0.67,-0.31,-9.65,1407.95,0.012
-0.08,0.00,-9.69,1407.97,0.014
0.12,0.04,-9.85,1407.98,0.012
-0.08,-0.04,-9.73,1407.99,0.013
0.16,0.00,-9.89,1408.00,0.012
0.08,0.08,-10.00,1408.02,0.014
-0.12,-0.12,-9.49,1408.03,0.012
0.00,-0.31,-9.18,1408.04,0.013
0.08,0.04,-9.92,1408.05,0.013
0.08,-0.08,-9.77,1408.07,0.013
0.12,-0.04,-9.02,1408.08,0.012
0.39,0.04,-9.73,1408.09,0.012
0.08,0.12,-9.89,1408.11,0.014
-0.04,0.47,-9.81,1408.12,0.012
-0.20,0.31,-9.69,1408.13,0.013
0.20,0.00,-9.92,1408.14,0.013
0.12,0.35,-10.24,1408.16,0.013
0.00,0.08,-10.08,1408.17,0.012
0.12,0.16,-9.96,1408.18,0.014
0.16,0.04,-10.28,1408.19,0.012
-0.16,-0.12,-9.06,1408.21,0.013
0.08,0.12,-9.92,1408.22,0.012
0.08,0.27,-10.32,1408.23,0.014
-0.12,0.20,-10.12,1408.24,0.012
0.16,0.12,-9.96,1408.26,0.013
0.20,-0.04,-9.34,1408.27,0.013
0.31,0.24,-9.26,1408.28,0.013
0.35,0.24,-9.81,1408.30,0.012
0.43,0.16,-9.41,1408.31,0.014
0.27,0.00,-9.34,1408.32,0.012
-0.12,0.04,-9.45,1408.33,0.013
0.20,0.12,-8.75,1408.35,0.012
-0.78,0.24,-9.10,1408.36,0.014
-0.55,0.20,-9.77,1408.37,0.012
0.59,0.16,-9.02,1408.39,0.013
-0.20,0.04,-9.38,1408.40,0.013
0.12,0.24,-9.22,1408.41,0.013
0.12,0.12,-9.02,1408.42,0.012
-0.08,0.04,-9.22,1408.44,0.014
-0.43,-0.27,-9.38,1408.45,0.012
0.39,0.24,-8.87,1408.46,0.013
-0.04,0.27,-9.22,1408.47,0.012
0.12,-0.24,-8.87,1408.49,0.014
0.12,-0.08,-9.26,1408.50,0.012
-0.12,0.04,-10.12,1408.51,0.013
0.47,0.31,-10.20,1408.53,0.013
-20.08,5.65,-19.77,1408.54,0.013
2.24,-0.51,-6.98,1408.55,0.012
-1.53,0.75,-9.61,1408.57,0.014
-0.16,0.24,-10.47,1408.58,0.012
0.16,-0.04,-12.04,1408.59,0.013
1.14,-0.35,-10.90,1408.60,0.014
-0.20,0.16,-11.02,1408.62,0.012
-0.67,-0.67,-9.41,1408.63,0.013
-1.02,0.78,-11.30,1408.64,0.012
0.35,-0.55,-10.90,1408.65,0.014
0.24,0.51,-10.12,1408.67,0.013
-0.16,-0.20,-10.83,1408.68,0.012
0.16,1.37,-10.24,1408.69,0.014
0.04,-0.35,-10.36,1408.71,0.012
0.20,0.51,-10.83,1408.72,0.013
-0.27,0.00,-10.94,1408.73,0.014
0.00,1.06,-10.55,1408.74,0.012
-0.12,-0.31,-10.32,1408.76,0.013
-0.20,0.63,-10.47,1408.77,0.012
0.27,0.00,-9.77,1408.78,0.014
0.16,0.12,-9.89,1408.80,0.012
-0.20,0.08,-10.04,1408.81,0.013
0.16,0.67,-10.55,1408.82,0.013
0.51,0.20,-10.00,1408.83,0.013
0.12,-0.12,-9.73,1408.85,0.012
0.16,0.00,-10.08,1408.86,0.014
-0.08,0.12,-10.20,1408.87,0.012
-0.04,-0.04,-9.77,1408.89,0.013
0.08,-0.16,-9.77,1408.90,0.013
0.20,0.20,-10.20,1408.91,0.013
0.12,0.12,-9.85,1408.92,0.013
-0.08,-0.08,-9.41,1408.94,0.012
-0.20,0.31,-10.51,1408.95,0.014
0.00,0.27,-9.89,1408.96,0.012
-0.08,0.08,-10.04,1408.98,0.013
0.12,-0.35,-9.69,1408.99,0.013
-0.04,0.16,-9.96,1409.00,0.013
0.16,0.20,-10.00,1409.01,0.012
-0.20,0.20,-10.16,1409.03,0.013
-0.20,0.12,-9.85,1409.04,0.013
0.20,0.04,-10.00,1409.05,0.013
0.04,0.35,-10.04,1409.06,0.012
0.35,0.12,-10.00,1409.08,0.014
0.04,0.16,-10.04,1409.09,0.012
0.31,0.27,-10.16,1409.10,0.013
-0.27,-0.08,-9.81,1409.12,0.013
0.04,-0.04,-9.85,1409.13,0.012
-0.12,0.27,-10.00,1409.14,0.013
0.43,0.39,-10.16,1409.15,0.012
0.00,0.08,-9.81,1409.17,0.014
0.00,0.16,-9.92,1409.18,0.012
0.00,0.04,-9.61,1409.19,0.013
0.04,-0.04,-10.51,1409.20,0.013
0.16,0.24,-10.04,1409.22,0.012
0.39,0.16,-10.00,1409.23,0.013
-0.04,0.16,-9.92,1409.24,0.014
0.08,0.04,-9.92,1409.26,0.012
-0.12,0.31,-9.92,1409.27,0.013
-0.08,0.04,-10.24,1409.28,0.012
0.00,0.08,-10.00,1409.29,0.014
0.08,0.24,-10.12,1409.31,0.012
-0.63,0.43,-9.96,1409.32,0.013
0.27,0.16,-10.00,1409.33,0.013
0.24,0.08,-9.92,1409.34,0.013
0.12,0.20,-10.12,1409.36,0.012
0.00,0.08,-11.18,1409.37,0.014
0.08,0.12,-10.75,1409.38,0.012
0.24,0.00,-10.87,1409.40,0.013
-0.04,0.04,-10.67,1409.41,0.012
0.00,0.00,-10.28,1409.42,0.014
0.27,0.27,-10.24,1409.43,0.013
-0.08,0.27,-10.55,1409.45,0.012
0.12,0.20,-10.63,1409.46,0.014
0.20,0.00,-10.63,1409.47,0.012
0.47,0.24,-10.51,1409.49,0.013
-0.24,-0.08,-10.94,1409.50,0.013
0.27,0.27,-10.40,1409.51,0.013
-0.12,0.35,-10.59,1409.52,0.013
-0.04,-0.16,-11.02,1409.54,0.012
0.39,0.04,-10.43,1409.55,0.014
0.16,0.12,-10.90,1409.56,0.012
0.31,0.08,-10.87,1409.58,0.013
5.61,4.67,-7.45,1409.59,0.014
-2.04,0.43,-10.20,1409.60,0.012
-4.00,-0.04,-9.96,1409.61,0.013
0.82,1.02,-9.65,1409.63,0.013
0.00,-0.31,-10.47,1409.64,0.013
0.59,-0.67,-10.00,1409.65,0.012
0.27,-0.12,-8.55,1409.67,0.013
1.96,0.12,-7.73,1409.68,0.013
0.12,0.75,-8.43,1409.69,0.013
-0.08,-0.04,-9.10,1409.70,0.012
0.75,-0.43,-9.10,1409.72,0.014
0.67,-0.39,-9.92,1409.73,0.012
0.27,0.39,-9.22,1409.74,0.013
0.55,0.08,-9.38,1409.75,0.013
0.47,0.27,-8.79,1409.77,0.013
-0.86,0.31,-10.36,1409.78,0.012
0.59,0.04,-8.67,1409.79,0.013
0.55,0.31,-8.51,1409.81,0.013
0.35,0.31,-9.49,1409.82,0.013
0.12,0.00,-9.22,1409.83,0.012
0.08,-0.35,-8.94,1409.84,0.014
0.51,0.39,-8.94,1409.86,0.012
-0.04,0.08,-9.92,1409.87,0.013
0.08,0.35,-10.00,1409.88,0.013
0.16,-0.16,-9.18,1409.90,0.013
0.12,0.20,-9.89,1409.91,0.012
0.43,0.04,-9.73,1409.92,0.013
0.31,0.51,-10.28,1409.93,0.013
-0.16,0.27,-10.16,1409.95,0.013
0.00,0.00,-9.92,1409.96,0.012
0.16,-0.04,-9.69,1409.97,0.014
0.08,0.12,-9.92,1409.98,0.012
0.16,0.27,-9.96,1410.00,0.013
0.43,0.08,-10.08,1410.01,0.013
-0.31,0.08,-10.12,1410.02,0.013
0.16,0.04,-9.81,1410.03,0.012
0.20,0.12,-9.81,1410.05,0.013
0.08,-0.24,-9.57,1410.06,0.013
-0.08,0.08,-9.96,1410.07,0.013
0.00,-0.12,-9.77,1410.09,0.012
-0.24,0.04,-9.96,1410.10,0.014
-0.04,0.12,-10.04,1410.11,0.012
0.12,0.20,-10.08,1410.12,0.013
0.24,0.08,-10.08,1410.14,0.013
0.00,0.16,-10.12,1410.15,0.013
-0.04,0.08,-9.73,1410.16,0.012
0.12,0.27,-10.12,1410.18,0.013
0.35,0.35,-10.12,1410.19,0.013
0.04,0.04,-9.92,1410.20,0.013
0.16,0.16,-10.04,1410.21,0.012
0.55,0.12,-10.43,1410.23,0.014
0.16,0.00,-9.89,1410.24,0.012
0.04,0.08,-10.00,1410.25,0.013
-0.63,0.08,-9.85,1410.27,0.013
-0.08,0.00,-10.28,1410.28,0.013
0.00,0.12,-10.00,1410.29,0.012
-0.08,0.04,-9.69,1410.30,0.013
0.08,0.04,-9.92,1410.32,0.013
0.04,0.20,-10.04,1410.33,0.013
-0.12,0.16,-10.12,1410.34,0.012
0.43,0.35,-9.89,1410.35,0.014
0.08,-0.04,-9.85,1410.37,0.013
-0.16,0.00,-10.00,1410.38,0.012
0.20,-0.04,-10.40,1410.39,0.013
0.39,0.12,-9.89,1410.40,0.012
0.08,0.24,-9.96,1410.42,0.013
0.16,-0.27,-9.69,1410.43,0.012
0.20,0.20,-10.59,1410.44,0.013
